Date,Total bicicle usage(seconds),Number of trips,Proportion members,Usage per bike(seconds),Week day,prcp,t max,t min,average Temp,Holiday,Holiday/Weekend,Year,Month,Week,Day,membership,Temp Level,Rain Level,Day of year,Season
2018-05-19,8760310.0,6798,0.6993233303912916,1289.0,Saturday,0.66,21.1,12.2,16.65,0,1,2018,5,20,19,low,nice,light,139,spring
2018-05-20,23738438.0,14080,0.57890625,1686.0,Sunday,0.0,31.1,19.4,25.25,0,1,2018,5,20,20,low,nice,dry,140,spring
2018-05-21,17068799.0,14627,0.7566828467901825,1167.0,Monday,0.0,26.1,18.3,22.200000000000003,0,0,2018,5,21,21,medium,nice,dry,141,spring
2018-05-22,8661827.0,8627,0.8351686565434102,1004.0,Tuesday,0.19,22.2,17.8,20.0,0,0,2018,5,21,22,high,nice,light,142,spring
2018-05-23,16210853.0,14568,0.7911861614497528,1113.0,Wednesday,0.0,27.2,15.6,21.4,0,0,2018,5,21,23,medium,nice,dry,143,spring
2018-05-24,17138935.0,14468,0.7682471661598009,1185.0,Thursday,0.0,29.4,14.4,21.9,0,0,2018,5,21,24,medium,nice,dry,144,spring
2018-05-25,20393212.0,14825,0.7020573355817875,1376.0,Friday,0.0,30.6,12.8,21.700000000000003,0,0,2018,5,21,25,medium,nice,dry,145,spring
2018-05-26,22509424.0,12614,0.5252100840336135,1784.0,Saturday,0.03,32.8,22.8,27.799999999999997,0,1,2018,5,21,26,low,nice,light,146,spring
2018-05-27,25265448.0,12974,0.4892091876059812,1947.0,Sunday,1.04,30.0,17.2,23.6,0,1,2018,5,21,27,low,nice,heavy,147,spring
2018-05-28,20904619.0,12138,0.5653320151590048,1722.0,Monday,0.0,20.6,15.6,18.1,1,1,2018,5,22,28,low,nice,dry,148,spring
2018-05-29,15144211.0,13341,0.7779776628438648,1135.0,Tuesday,0.0,27.2,18.3,22.75,0,0,2018,5,22,29,medium,nice,dry,149,spring
2018-05-30,12986390.0,12763,0.8163441197210687,1018.0,Wednesday,0.01,27.2,18.9,23.049999999999997,0,0,2018,5,22,30,high,nice,light,150,spring
2018-05-31,10104736.0,10130,0.8363277393879566,998.0,Thursday,1.15,27.8,18.9,23.35,0,0,2018,5,22,31,high,nice,heavy,151,spring
2018-06-01,16367339.0,14017,0.7561532424912606,1168.0,Friday,0.71,30.0,20.6,25.3,0,0,2018,6,22,1,medium,nice,light,152,spring
2018-06-02,15100291.0,11168,0.6350286532951289,1352.0,Saturday,0.28,29.4,20.6,25.0,0,1,2018,6,22,2,low,nice,light,153,spring
2018-06-03,2154836.0,2103,0.7855444602948171,1025.0,Sunday,1.74,22.8,12.8,17.8,0,1,2018,6,22,3,medium,nice,heavy,154,spring
2018-06-04,17550420.0,14763,0.7516764885185938,1189.0,Monday,0.0,25.0,11.1,18.05,0,0,2018,6,23,4,medium,nice,dry,155,spring
2018-06-05,15173273.0,14145,0.8110286320254507,1073.0,Tuesday,0.04,26.1,11.7,18.9,0,0,2018,6,23,5,high,nice,light,156,spring
2018-06-06,16268748.0,14901,0.8004831890477149,1092.0,Wednesday,0.0,22.8,13.9,18.35,0,0,2018,6,23,6,high,nice,dry,157,spring
2018-06-07,17580224.0,15706,0.7714249331465682,1119.0,Thursday,0.0,25.0,14.4,19.7,0,0,2018,6,23,7,medium,nice,dry,158,spring
2018-06-08,19154083.0,15558,0.7197583236919912,1231.0,Friday,0.0,27.8,15.6,21.7,0,0,2018,6,23,8,medium,nice,dry,159,spring
2018-06-09,21354712.0,13709,0.5938434605004012,1558.0,Saturday,0.0,30.0,18.3,24.15,0,1,2018,6,23,9,low,nice,dry,160,spring
2018-06-10,18146477.0,11942,0.6138837715625524,1520.0,Sunday,0.82,25.0,17.2,21.1,0,1,2018,6,23,10,low,nice,light,161,spring
2018-06-11,11056996.0,10811,0.8036259365461105,1023.0,Monday,0.8,18.3,12.8,15.55,0,0,2018,6,24,11,high,nice,light,162,spring
2018-06-12,19030466.0,15818,0.7705778227335947,1203.0,Tuesday,0.0,24.4,10.0,17.2,0,0,2018,6,24,12,medium,nice,dry,163,spring
2018-06-13,16584937.0,14727,0.7910640320499762,1126.0,Wednesday,0.0,28.3,18.9,23.6,0,0,2018,6,24,13,medium,nice,dry,164,spring
2018-06-14,17971764.0,15372,0.7697762164975279,1169.0,Thursday,0.0,28.9,16.7,22.799999999999997,0,0,2018,6,24,14,medium,nice,dry,165,spring
2018-06-15,19891138.0,15817,0.7270658152620598,1258.0,Friday,0.0,27.8,13.9,20.85,0,0,2018,6,24,15,medium,nice,dry,166,spring
2018-06-16,25733699.0,15185,0.5791241356601909,1695.0,Saturday,0.0,30.0,13.3,21.65,0,1,2018,6,24,16,low,nice,dry,167,spring
2018-06-17,18377662.0,12063,0.6093840669816795,1523.0,Sunday,0.0,32.2,18.9,25.55,0,1,2018,6,24,17,low,nice,dry,168,spring
2018-06-18,13991289.0,12555,0.7783353245718837,1114.0,Monday,0.0,34.4,20.6,27.5,0,0,2018,6,25,18,medium,nice,dry,169,spring
2018-06-19,12110350.0,12035,0.8289156626506025,1006.0,Tuesday,0.01,32.2,21.1,26.650000000000002,0,0,2018,6,25,19,high,nice,light,170,spring
2018-06-20,12590055.0,11961,0.8242621854360004,1053.0,Wednesday,0.08,28.9,18.9,23.9,0,0,2018,6,25,20,high,nice,light,171,spring
2018-06-21,16943931.0,13896,0.7840385722510075,1219.0,Thursday,0.0,27.8,20.6,24.200000000000003,0,0,2018,6,25,21,medium,nice,dry,172,summer
2018-06-22,6216678.0,6538,0.8479657387580299,951.0,Friday,0.11,23.3,18.3,20.8,0,0,2018,6,25,22,high,nice,light,173,summer
2018-06-23,16922826.0,11190,0.6501340482573726,1512.0,Saturday,0.06,26.7,18.9,22.799999999999997,0,1,2018,6,25,23,low,nice,light,174,summer
2018-06-24,19551266.0,12565,0.6163151611619578,1556.0,Sunday,0.08,31.7,18.9,25.299999999999997,0,1,2018,6,25,24,low,nice,light,175,summer
2018-06-25,16478656.0,14147,0.7781861878843571,1165.0,Monday,0.0,28.3,16.7,22.5,0,0,2018,6,26,25,medium,nice,dry,176,summer
2018-06-26,17484308.0,14774,0.7952484093678083,1183.0,Tuesday,0.0,28.3,14.4,21.35,0,0,2018,6,26,26,medium,nice,dry,177,summer
2018-06-27,13684142.0,12917,0.8157466904079894,1059.0,Wednesday,0.04,26.1,18.9,22.5,0,0,2018,6,26,27,high,nice,light,178,summer
2018-06-28,16682648.0,14836,0.7934079266648693,1124.0,Thursday,0.0,31.1,21.7,26.4,0,0,2018,6,26,28,medium,nice,dry,179,summer
2018-06-29,17079535.0,14037,0.7448172686471468,1217.0,Friday,0.0,33.9,20.6,27.25,0,0,2018,6,26,29,medium,nice,dry,180,summer
2018-06-30,21640114.0,13082,0.6196300259899098,1654.0,Saturday,0.0,35.6,20.0,27.8,0,1,2018,6,26,30,low,nice,dry,181,summer
2018-07-01,17005452.0,10461,0.6382754994742377,1626.0,Sunday,0.0,35.6,20.6,28.1,0,1,2018,7,26,1,low,nice,dry,182,summer
2018-07-02,14009945.0,11842,0.7723357540955921,1183.0,Monday,0.0,36.7,21.7,29.200000000000003,0,0,2018,7,27,2,medium,nice,dry,183,summer
2018-07-03,15291895.0,12794,0.7607472252618415,1195.0,Tuesday,0.03,37.2,24.4,30.8,0,0,2018,7,27,3,medium,nice,light,184,summer
2018-07-04,27786818.0,14685,0.5692202928157984,1892.0,Wednesday,0.0,34.4,23.3,28.85,1,1,2018,7,27,4,low,nice,dry,185,summer
2018-07-05,19317789.0,14224,0.7170275590551181,1358.0,Thursday,0.0,33.3,25.6,29.45,0,0,2018,7,27,5,medium,nice,dry,186,summer
2018-07-06,18909139.0,14305,0.7031807060468368,1322.0,Friday,0.0,31.1,23.9,27.5,0,0,2018,7,27,6,medium,nice,dry,187,summer
2018-07-07,30541670.0,17066,0.5846126801828196,1790.0,Saturday,0.0,26.7,16.7,21.7,0,1,2018,7,27,7,low,nice,dry,188,summer
2018-07-08,26288105.0,14947,0.6054726701010236,1759.0,Sunday,0.0,28.3,13.3,20.8,0,1,2018,7,27,8,low,nice,dry,189,summer
2018-07-09,17843888.0,14306,0.7728225919194743,1247.0,Monday,0.0,32.8,13.3,23.049999999999997,0,0,2018,7,28,9,medium,nice,dry,190,summer
2018-07-10,14410048.0,13539,0.8195583130216412,1064.0,Tuesday,0.0,35.0,18.3,26.65,0,0,2018,7,28,10,high,nice,dry,191,summer
2018-07-11,16179727.0,14334,0.7878470768801451,1129.0,Wednesday,0.0,33.3,22.2,27.75,0,0,2018,7,28,11,medium,nice,dry,192,summer
2018-07-12,17261833.0,14896,0.7862513426423201,1159.0,Thursday,0.0,32.2,20.0,26.1,0,0,2018,7,28,12,medium,nice,dry,193,summer
2018-07-13,19633842.0,15250,0.7674098360655738,1287.0,Friday,0.0,30.6,17.8,24.200000000000003,0,0,2018,7,28,13,medium,nice,dry,194,summer
2018-07-14,26510783.0,15755,0.5899079657251666,1683.0,Saturday,0.0,33.3,16.7,25.0,0,1,2018,7,28,14,low,nice,dry,195,summer
2018-07-15,20960132.0,13110,0.6285278413424866,1599.0,Sunday,0.02,30.6,21.7,26.15,0,1,2018,7,28,15,low,nice,light,196,summer
2018-07-16,15372973.0,13139,0.7815663292488013,1170.0,Monday,0.86,35.6,20.6,28.1,0,0,2018,7,29,16,medium,nice,light,197,summer
2018-07-17,12709941.0,11947,0.8364442956390725,1064.0,Tuesday,3.35,32.8,21.7,27.25,0,0,2018,7,29,17,high,nice,heavy,198,summer
2018-07-18,18230453.0,15324,0.8004437483685721,1190.0,Wednesday,0.0,31.1,18.9,25.0,0,0,2018,7,29,18,high,nice,dry,199,summer
2018-07-19,17993469.0,15212,0.7801078096239811,1183.0,Thursday,0.0,30.6,17.8,24.200000000000003,0,0,2018,7,29,19,medium,nice,dry,200,summer
2018-07-20,20559993.0,16013,0.729594704302754,1284.0,Friday,0.0,30.0,17.2,23.6,0,0,2018,7,29,20,medium,nice,dry,201,summer
2018-07-21,3605027.0,2794,0.7283464566929134,1290.0,Saturday,4.79,22.8,18.9,20.85,0,1,2018,7,29,21,medium,nice,heavy,202,summer
2018-07-22,12287763.0,8226,0.6772428884026258,1494.0,Sunday,0.5,26.7,17.2,21.95,0,1,2018,7,29,22,low,nice,light,203,summer
2018-07-23,11591902.0,10361,0.7900781777820673,1119.0,Monday,1.42,28.3,23.9,26.1,0,0,2018,7,30,23,medium,nice,heavy,204,summer
2018-07-24,7789688.0,7580,0.8395778364116095,1028.0,Tuesday,4.07,26.7,22.8,24.75,0,0,2018,7,30,24,high,nice,heavy,205,summer
2018-07-25,10718106.0,9661,0.8381119966877135,1109.0,Wednesday,0.39,27.8,21.7,24.75,0,0,2018,7,30,25,high,nice,light,206,summer
2018-07-26,17544017.0,14840,0.7877358490566038,1182.0,Thursday,0.0,31.7,21.1,26.4,0,0,2018,7,30,26,medium,nice,dry,207,summer
2018-07-27,16985983.0,13532,0.7669228495418268,1255.0,Friday,0.97,31.7,20.6,26.15,0,0,2018,7,30,27,medium,nice,light,208,summer
2018-07-28,27724676.0,16009,0.603785370728965,1732.0,Saturday,0.0,30.6,19.4,25.0,0,1,2018,7,30,28,low,nice,dry,209,summer
2018-07-29,25570509.0,14888,0.5971252015045674,1718.0,Sunday,0.0,30.0,18.3,24.15,0,1,2018,7,30,29,low,nice,dry,210,summer
2018-07-30,12475729.0,10235,0.7644357596482657,1219.0,Monday,0.27,25.0,18.9,21.95,0,0,2018,7,31,30,medium,nice,light,211,summer
2018-07-31,15192409.0,13486,0.8094320035592466,1127.0,Tuesday,0.06,27.8,20.6,24.200000000000003,0,0,2018,7,31,31,high,nice,light,212,summer
2018-08-01,16789217.0,14199,0.7988590745827171,1182.0,Wednesday,0.24,31.7,22.2,26.95,0,0,2018,8,31,1,medium,nice,light,213,summer
2018-08-02,12762227.0,11858,0.8127002867262607,1076.0,Thursday,0.28,31.1,22.8,26.950000000000003,0,0,2018,8,31,2,high,nice,light,214,summer
2018-08-03,13329990.0,11332,0.7714436992587363,1176.0,Friday,0.33,29.4,22.2,25.799999999999997,0,0,2018,8,31,3,medium,nice,light,215,summer
2018-08-04,26665241.0,15011,0.6006928252614749,1776.0,Saturday,0.14,31.1,21.7,26.4,0,1,2018,8,31,4,low,nice,light,216,summer
2018-08-05,20922392.0,12928,0.6022586633663366,1618.0,Sunday,0.08,33.3,20.6,26.95,0,1,2018,8,31,5,low,nice,light,217,summer
2018-08-06,15744182.0,13060,0.7562021439509954,1206.0,Monday,0.0,32.8,21.7,27.25,0,0,2018,8,32,6,medium,nice,dry,218,summer
2018-08-07,13762097.0,12663,0.7997315012240386,1087.0,Tuesday,0.48,33.3,21.7,27.5,0,0,2018,8,32,7,medium,nice,light,219,summer
2018-08-08,14372551.0,13542,0.8094816127603013,1061.0,Wednesday,0.0,32.8,21.7,27.25,0,0,2018,8,32,8,high,nice,dry,220,summer
2018-08-09,15949052.0,14265,0.7874518051174203,1118.0,Thursday,0.0,31.7,21.7,26.7,0,0,2018,8,32,9,medium,nice,dry,221,summer
2018-08-10,16918028.0,13938,0.7555603386425599,1214.0,Friday,0.0,32.8,21.1,26.95,0,0,2018,8,32,10,medium,nice,dry,222,summer
2018-08-11,20011185.0,12477,0.621383345355454,1604.0,Saturday,0.0,32.2,22.8,27.5,0,1,2018,8,32,11,low,nice,dry,223,summer
2018-08-12,14604875.0,10002,0.6502699460107978,1460.0,Sunday,0.07,30.0,21.7,25.85,0,1,2018,8,32,12,low,nice,light,224,summer
2018-08-13,15521330.0,12803,0.7791923767866906,1212.0,Monday,0.24,30.0,19.4,24.7,0,0,2018,8,33,13,medium,nice,light,225,summer
2018-08-14,16294450.0,14410,0.8070090215128383,1131.0,Tuesday,0.02,28.9,18.9,23.9,0,0,2018,8,33,14,high,nice,light,226,summer
2018-08-15,16017461.0,14492,0.8034777808446041,1105.0,Wednesday,0.0,31.7,20.0,25.85,0,0,2018,8,33,15,high,nice,dry,227,summer
2018-08-16,15636806.0,13821,0.8066710078865494,1131.0,Thursday,0.0,33.3,20.0,26.65,0,0,2018,8,33,16,high,nice,dry,228,summer
2018-08-17,14836355.0,12734,0.7891471650698916,1165.0,Friday,0.0,34.4,23.3,28.85,0,0,2018,8,33,17,medium,nice,dry,229,summer
2018-08-18,22084129.0,13975,0.6221824686940965,1580.0,Saturday,0.06,31.1,22.2,26.65,0,1,2018,8,33,18,low,nice,light,230,summer
2018-08-19,20440838.0,12820,0.6545241809672387,1594.0,Sunday,0.0,27.8,21.7,24.75,0,1,2018,8,33,19,low,nice,dry,231,summer
2018-08-20,15327212.0,13152,0.784823600973236,1165.0,Monday,0.0,25.6,20.0,22.8,0,0,2018,8,34,20,medium,nice,dry,232,summer
2018-08-21,9341223.0,9760,0.8870901639344262,957.0,Tuesday,1.02,26.1,21.7,23.9,0,0,2018,8,34,21,high,nice,heavy,233,summer
2018-08-22,15661935.0,14099,0.8279310589403504,1111.0,Wednesday,0.01,28.3,18.9,23.6,0,0,2018,8,34,22,high,nice,light,234,summer
2018-08-23,17250238.0,15181,0.8210262828535669,1136.0,Thursday,0.0,26.7,16.1,21.4,0,0,2018,8,34,23,high,nice,dry,235,summer
2018-08-24,17698388.0,14903,0.7942696101456083,1188.0,Friday,0.0,28.9,13.3,21.1,0,0,2018,8,34,24,medium,nice,dry,236,summer
2018-08-25,23189141.0,14660,0.6609140518417462,1582.0,Saturday,0.0,26.7,15.0,20.85,0,1,2018,8,34,25,low,nice,dry,237,summer
2018-08-26,19257767.0,12420,0.656682769726248,1551.0,Sunday,0.0,31.1,16.1,23.6,0,1,2018,8,34,26,low,nice,dry,238,summer
2018-08-27,12174900.0,11904,0.8482862903225806,1023.0,Monday,0.0,33.3,21.1,27.2,0,0,2018,8,35,27,high,nice,dry,239,summer
2018-08-28,11389108.0,12146,0.8471924913551787,938.0,Tuesday,0.0,35.0,22.8,28.9,0,0,2018,8,35,28,high,nice,dry,240,summer
2018-08-29,11469596.0,11918,0.8703641550595738,962.0,Wednesday,0.0,35.6,23.3,29.450000000000003,0,0,2018,8,35,29,high,nice,dry,241,summer
2018-08-30,10931102.0,11790,0.8619168787107718,927.0,Thursday,0.0,33.9,23.9,28.9,0,0,2018,8,35,30,high,nice,dry,242,summer
2018-08-31,12979711.0,11603,0.8223735240885978,1119.0,Friday,0.87,28.3,21.1,24.700000000000003,0,0,2018,8,35,31,high,nice,light,243,summer
2018-09-01,17996684.0,10832,0.6230612998522895,1661.0,Saturday,0.01,28.3,22.2,25.25,0,1,2018,9,35,1,low,nice,light,244,summer
2018-09-02,24520180.0,14231,0.5859742814981379,1723.0,Sunday,0.0,32.2,22.8,27.5,0,1,2018,9,35,2,low,nice,dry,245,summer
2018-09-03,16729626.0,10806,0.6548213955210068,1548.0,Monday,0.0,33.9,22.8,28.35,1,1,2018,9,36,3,low,nice,dry,246,summer
2018-09-04,10183952.0,10925,0.8763386727688787,932.0,Tuesday,0.0,34.4,23.3,28.85,0,0,2018,9,36,4,high,nice,dry,247,summer
2018-09-05,11617833.0,12560,0.8873407643312102,925.0,Wednesday,0.0,34.4,22.8,28.6,0,0,2018,9,36,5,high,nice,dry,248,summer
2018-09-06,11870748.0,12686,0.8779757212675391,936.0,Thursday,0.0,35.0,23.3,29.15,0,0,2018,9,36,6,high,nice,dry,249,summer
2018-09-07,9113152.0,9417,0.8595093978974195,968.0,Friday,0.44,30.6,22.2,26.4,0,0,2018,9,36,7,high,nice,light,250,summer
2018-09-08,9221777.0,7946,0.7758620689655172,1161.0,Saturday,0.4,23.3,15.6,19.45,0,1,2018,9,36,8,medium,nice,light,251,summer
2018-09-09,2461487.0,2800,0.8492857142857143,879.0,Sunday,2.23,17.8,15.0,16.4,0,1,2018,9,36,9,high,nice,heavy,252,summer
2018-09-10,8860954.0,9968,0.8850321027287319,889.0,Monday,0.04,22.2,16.1,19.15,0,0,2018,9,37,10,high,nice,light,253,summer
2018-09-11,11346308.0,12104,0.8781394580304032,937.0,Tuesday,0.49,24.4,19.4,21.9,0,0,2018,9,37,11,high,nice,light,254,summer
2018-09-12,11377638.0,12382,0.8849135842351801,919.0,Wednesday,0.02,28.3,20.6,24.450000000000003,0,0,2018,9,37,12,high,nice,light,255,summer
2018-09-13,11468082.0,12581,0.8809315634687227,912.0,Thursday,0.04,26.1,22.8,24.450000000000003,0,0,2018,9,37,13,high,nice,light,256,summer
2018-09-14,12422698.0,12864,0.8535447761194029,966.0,Friday,0.03,24.4,21.1,22.75,0,0,2018,9,37,14,high,nice,light,257,summer
2018-09-15,18775645.0,13341,0.7125402893336331,1407.0,Saturday,0.0,27.2,19.4,23.299999999999997,0,1,2018,9,37,15,medium,nice,dry,258,summer
2018-09-16,16673198.0,11908,0.7314410480349345,1400.0,Sunday,0.0,27.8,18.9,23.35,0,1,2018,9,37,16,medium,nice,dry,259,summer
2018-09-17,6152454.0,6944,0.9194988479262672,886.0,Monday,0.39,25.6,21.7,23.65,0,0,2018,9,38,17,high,nice,light,260,summer
2018-09-18,9538604.0,10625,0.9024941176470588,898.0,Tuesday,2.22,27.8,20.6,24.200000000000003,0,0,2018,9,38,18,high,nice,heavy,261,summer
2018-09-19,13985867.0,13700,0.8682481751824818,1021.0,Wednesday,0.0,30.0,19.4,24.7,0,0,2018,9,38,19,high,nice,dry,262,summer
2018-09-20,13401742.0,13619,0.8590939129157794,984.0,Thursday,0.0,27.2,18.3,22.75,0,0,2018,9,38,20,high,nice,dry,263,summer
2018-09-21,14131761.0,12714,0.8332546798804468,1112.0,Friday,0.0,23.9,20.6,22.25,0,0,2018,9,38,21,high,nice,dry,264,autumn
2018-09-22,20754575.0,13825,0.7006871609403255,1501.0,Saturday,0.04,25.6,15.0,20.3,0,1,2018,9,38,22,medium,nice,light,265,autumn
2018-09-23,2921370.0,2786,0.8399138549892319,1049.0,Sunday,0.92,17.2,15.0,16.1,0,1,2018,9,38,23,high,nice,light,266,autumn
2018-09-24,5262823.0,6331,0.9226030642868424,831.0,Monday,0.25,19.4,16.1,17.75,0,0,2018,9,39,24,high,nice,light,267,autumn
2018-09-25,8964228.0,10275,0.9101703163017032,872.0,Tuesday,0.2,26.1,17.8,21.950000000000003,0,0,2018,9,39,25,high,nice,light,268,autumn
2018-09-26,10347964.0,11200,0.8933928571428571,924.0,Wednesday,0.47,30.6,20.6,25.6,0,0,2018,9,39,26,high,nice,light,269,autumn
2018-09-27,5846153.0,6755,0.9142857142857144,865.0,Thursday,0.7,21.1,13.3,17.200000000000003,0,0,2018,9,39,27,high,nice,light,270,autumn
2018-09-28,13824612.0,13009,0.8370358982243062,1063.0,Friday,0.3,23.9,13.9,18.9,0,0,2018,9,39,28,high,nice,light,271,autumn
2018-09-29,22648364.0,14601,0.6883090199301418,1551.0,Saturday,0.0,26.1,13.9,20.0,0,1,2018,9,39,29,low,nice,dry,272,autumn
2018-09-30,17626115.0,12065,0.7144633236634894,1461.0,Sunday,0.0,24.4,12.2,18.299999999999997,0,1,2018,9,39,30,medium,nice,dry,273,autumn
2018-10-01,12495819.0,12509,0.8743304820529219,999.0,Monday,0.0,28.3,15.6,21.95,0,0,2018,10,40,1,high,nice,dry,274,autumn
2018-10-02,13049985.0,13643,0.8726819614454299,957.0,Tuesday,0.0,28.3,17.2,22.75,0,0,2018,10,40,2,high,nice,dry,275,autumn
2018-10-03,13258823.0,13730,0.8844136926438456,966.0,Wednesday,0.0,28.9,17.8,23.35,0,0,2018,10,40,3,high,nice,dry,276,autumn
2018-10-04,12258244.0,13299,0.8808933002481389,922.0,Thursday,0.19,31.1,17.2,24.15,0,0,2018,10,40,4,high,nice,light,277,autumn
2018-10-05,14569188.0,13573,0.8404184778604583,1073.0,Friday,0.0,22.8,17.2,20.0,0,0,2018,10,40,5,high,nice,dry,278,autumn
2018-10-06,20309831.0,13301,0.6869408315164274,1527.0,Saturday,0.0,22.8,17.8,20.3,0,1,2018,10,40,6,low,nice,dry,279,autumn
2018-10-07,21783944.0,13534,0.6662479680803901,1610.0,Sunday,0.0,28.9,21.1,25.0,0,1,2018,10,40,7,low,nice,dry,280,autumn
2018-10-08,16133989.0,12365,0.7669227658714113,1305.0,Monday,0.0,28.3,20.6,24.450000000000003,1,1,2018,10,41,8,medium,nice,dry,281,autumn
2018-10-09,12300241.0,12249,0.8646420115927831,1004.0,Tuesday,0.0,27.2,19.4,23.299999999999997,0,0,2018,10,41,9,high,nice,dry,282,autumn
2018-10-10,12630752.0,13073,0.8763864453453684,966.0,Wednesday,0.0,28.3,20.6,24.450000000000003,0,0,2018,10,41,10,high,nice,dry,283,autumn
2018-10-11,6058731.0,6972,0.9070567986230637,869.0,Thursday,0.77,28.3,20.6,24.450000000000003,0,0,2018,10,41,11,high,nice,light,284,autumn
2018-10-12,13818024.0,13221,0.8320096815672037,1045.0,Friday,0.0,20.6,9.4,15.0,0,0,2018,10,41,12,high,cold,dry,285,autumn
2018-10-13,14753455.0,11290,0.7345438441098318,1307.0,Saturday,0.06,15.6,6.7,11.15,0,1,2018,10,41,13,medium,cold,light,286,autumn
2018-10-14,9760279.0,8039,0.7597959945266824,1214.0,Sunday,0.03,13.3,6.7,10.0,0,1,2018,10,41,14,medium,cold,light,287,autumn
2018-10-15,7311187.0,8521,0.8874545241168877,858.0,Monday,0.16,21.7,12.8,17.25,0,0,2018,10,42,15,high,nice,light,288,autumn
2018-10-16,9762449.0,11741,0.9039264117196152,831.0,Tuesday,0.0,17.8,10.6,14.2,0,0,2018,10,42,16,high,cold,dry,289,autumn
2018-10-17,11546710.0,12643,0.8917978327928497,913.0,Wednesday,0.0,19.4,7.2,13.299999999999999,0,0,2018,10,42,17,high,cold,dry,290,autumn
2018-10-18,10678787.0,11579,0.8855687019604457,922.0,Thursday,0.0,13.9,3.9,8.9,0,0,2018,10,42,18,high,cold,dry,291,autumn
2018-10-19,12885989.0,11960,0.8484949832775921,1077.0,Friday,0.01,17.8,1.7,9.75,0,0,2018,10,42,19,high,cold,light,292,autumn
2018-10-20,16630830.0,11390,0.7220368744512731,1460.0,Saturday,0.05,20.0,10.0,15.0,0,1,2018,10,42,20,medium,cold,light,293,autumn
2018-10-21,8701640.0,7706,0.7805606021282118,1129.0,Sunday,0.0,12.2,2.8,7.5,0,1,2018,10,42,21,medium,cold,dry,294,autumn
2018-10-22,9425786.0,10201,0.8824625036761102,924.0,Monday,0.0,13.9,0.0,6.95,0,0,2018,10,43,22,high,cold,dry,295,autumn
2018-10-23,10762756.0,11732,0.8994203886805319,917.0,Tuesday,0.0,21.1,5.6,13.350000000000001,0,0,2018,10,43,23,high,cold,dry,296,autumn
2018-10-24,9261228.0,11001,0.9103717843832378,842.0,Wednesday,0.0,12.8,2.8,7.800000000000001,0,0,2018,10,43,24,high,cold,dry,297,autumn
2018-10-25,9094003.0,10340,0.8990328820116054,879.0,Thursday,0.0,12.2,0.0,6.1,0,0,2018,10,43,25,high,cold,dry,298,autumn
2018-10-26,6271853.0,7480,0.9013368983957221,838.0,Friday,0.8,9.4,2.8,6.1,0,0,2018,10,43,26,high,cold,light,299,autumn
2018-10-27,5040235.0,4724,0.836155800169348,1067.0,Saturday,0.58,10.6,8.3,9.45,0,1,2018,10,43,27,high,cold,light,300,autumn
2018-10-28,11740417.0,8580,0.7623543123543124,1368.0,Sunday,0.04,15.0,8.3,11.65,0,1,2018,10,43,28,medium,cold,light,301,autumn
2018-10-29,8459500.0,9866,0.9056355159132374,857.0,Monday,0.0,16.1,4.4,10.25,0,0,2018,10,44,29,high,cold,dry,302,autumn
2018-10-30,9954020.0,11364,0.9149947201689546,876.0,Tuesday,0.0,17.2,1.7,9.45,0,0,2018,10,44,30,high,cold,dry,303,autumn
2018-10-31,9981263.0,11395,0.9089074155331286,876.0,Wednesday,0.0,21.1,3.9,12.5,0,0,2018,10,44,31,high,cold,dry,304,autumn
2018-11-01,11007888.0,12432,0.8931788931788932,885.0,Thursday,0.0,23.9,10.0,16.95,0,0,2018,11,44,1,high,nice,dry,305,autumn
2018-11-02,9474206.0,10105,0.8759030183077684,938.0,Friday,0.75,22.8,12.8,17.8,0,0,2018,11,44,2,high,nice,light,306,autumn
2018-11-03,12447521.0,9284,0.7445066781559673,1341.0,Saturday,0.02,15.0,3.3,9.15,0,1,2018,11,44,3,medium,cold,light,307,autumn
2018-11-04,12506376.0,9084,0.7544033465433729,1377.0,Sunday,0.0,13.3,1.1,7.2,0,1,2018,11,44,4,medium,cold,dry,308,autumn
2018-11-05,3369605.0,4399,0.930438736076381,766.0,Monday,1.23,13.9,10.0,11.95,0,0,2018,11,45,5,high,cold,heavy,309,autumn
2018-11-06,4842808.0,6023,0.9505229951851236,804.0,Tuesday,0.92,15.6,10.6,13.1,0,0,2018,11,45,6,high,cold,light,310,autumn
2018-11-07,8186340.0,9918,0.9247832224238758,825.0,Wednesday,0.0,16.7,6.7,11.7,0,0,2018,11,45,7,high,cold,dry,311,autumn
2018-11-08,9158713.0,10420,0.9151631477927064,879.0,Thursday,0.0,15.0,8.3,11.65,0,0,2018,11,45,8,high,cold,dry,312,autumn
2018-11-09,4366688.0,5430,0.9230202578268876,804.0,Friday,0.59,10.0,7.2,8.6,0,0,2018,11,45,9,high,cold,light,313,autumn
2018-11-10,6695229.0,6082,0.8158500493258797,1101.0,Saturday,0.0,8.3,-1.0,3.6500000000000004,0,1,2018,11,45,10,high,cold,dry,314,autumn
2018-11-11,7321355.0,6320,0.7971518987341772,1158.0,Sunday,0.0,8.9,-3.2,2.85,0,1,2018,11,45,11,medium,cold,dry,315,autumn
2018-11-12,4816352.0,5446,0.8755049577671685,884.0,Monday,0.43,9.4,-2.1,3.6500000000000004,1,1,2018,11,46,12,high,cold,light,316,autumn
